Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
FKEOJE_01648					host	FKEOJE_01648	None	None	0.16825615440406927
FKEOJE_03174					host	FKEOJE_03174	None	None	0.5274172901908658
FKEOJE_03656					host	FKEOJE_03656	None	None	1.8002654312329112
FKEOJE_04011					host	FKEOJE_04011	None	None	0.6656208487741798
FKEOJE_00368					host	mnmC	None	None	0.11610485791949719
FKEOJE_03978					host	FKEOJE_03978	None	None	0.1270437584076599
FKEOJE_01136					host	FKEOJE_01136	None	None	6.59769010727642
FKEOJE_00160					host	FKEOJE_00160	None	None	0.6557596137697318
FKEOJE_03247					host	FKEOJE_03247	None	None	0.228848863901806
FKEOJE_00413					host	FKEOJE_00413_gene_araC	None	None	0.3579709442187174
FKEOJE_00386					host	purU	None	None	0.9006939791861354
